ID	CAS	SMILES	Status	Exp class
271	76-75-5	O=C1N=C(NC(=O)C1(CC)C(C)CCC)S	Training	1
272	50-52-2	c1ccc3c(c1)N(c2cc(ccc2S3)SC)CCC4N(C)CCCC4	Test	1
273	52-24-4	N1(CC1)P(N2CC2)(N3CC3)=S	Training	1
274	34787-01-4	O=C(O)C(C(=O)NC2C(=O)N1C(C(=O)O)C(C)(C)SC12)c3ccsc3	Training	0
275	738-70-5	n1cc(c(nc1N)N)Cc2cc(OC)c(OC)c(OC)c2	Training	1
276	32986-56-4	OCC3OC(OC2C(O)C(OC1OC(CN)C(O)CC1(N))C(N)CC2(N))C(O)C(N)C3(O)	Training	1
277	1156-19-0	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Training	1
278	64-77-7	O=C(NCCCC)NS(=O)(=O)c1ccc(cc1)C	Training	1
279	26171-23-3	O=C(c1ccc(cc1)C)c2ccc(n2C)CC(=O)O	Training	1
280	108-88-3	c1ccc(cc1)C	Training	0
281	396-01-0	n1c(nc(N)c2nc(c(nc12)N)c3ccccc3)N	Training	1
282	133-67-5	O=S(=O)(N)c1cc2c(cc1Cl)NC(NS2(=O)(=O))C(Cl)Cl	Training	1
283	117-89-5	FC(F)(F)c1ccc3c(c1)N(c2ccccc2S3)CCCN4CCN(C)CC4	Test	1
284	127-48-0	O=C1OC(C(=O)N1C)(C)C	Training	1
285	138-56-7	O=C(NCc1ccc(OCCN(C)C)cc1)c2cc(OC)c(OC)c(OC)c2	Training	1
286	91-81-6	n1ccccc1N(Cc2ccccc2)CCN(C)C	Training	0
287	486-12-4	n1ccccc1C(=CCN2CCCC2)c3ccc(cc3)C	Training	1
288	27293-82-9	O=C(O)C(Cc1c(cc(c(NC(=O)CCC)c1I)I)I)CC	Training	1
289	99-66-1	O=C(O)C(CCC)CCC	Training	1
290	11103-57-4	OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Test	0
291	81-81-2	O=C1Oc3ccccc3(C(O)=C1C(c2ccccc2)CC(=O)C)	Training	1
292	526-36-3	N1=C(NCC1)Cc2c(cc(cc2C)C(C)(C)C)C	Training	0
