Id	CAS	SMILES	STATUS	EXP Class
1950		O=C(c1ccncc1)c2ccccc2	Training	70
1951		O=S2(=O)(NCN(CN1CNS(=O)(=O)CC1)CC2)	Training	154
1952		O=C=Nc1cccc(N=C=O)c1	Training	48
1953		O=C1N(C(=O)CC1)Cl	Training	148
1954		N#Cc1ccc(cc1)NC(=O)C	Training	205
1955		c1cc(c(c(c1)Br)Cl)Cl	Training	58
1956		N#CCCC(C#N)(CBr)Br	Training	50
1957		c1cc(ccc1Br)S	Training	75
1958		O=C(c1ccc(cc1)Br)CC	Training	46
1959		c1ccc2c(c1)c(ccc2Br)Br	Training	81
1960		O=C(c1ccc(cc1)Cl)c2ccccc2Cl	Training	65
1961		O=C(Oc2cccc(OC(=O)c1ccccc1)c2)c3ccccc3	Training	118
1962		OB(O)c1ccccc1	Training	217
1963		Oc1cc(O)c(cc1Cl)Cl	Training	115
1964		O=C(O)c1c(F)cccc1Cl	Training	158
1965		O=C(N)c1ccccc1(F)	Training	116
1966		n1c(N)cc(nc1C)C	Training	185
1967		O=C(c1ccc(cc1)Br)Cl	Training	40
1968		O=S(=O)(c1ccc(cc1)C)c2ccc(cc2)C	Training	157
1969		O=C(O)c1cccc(c1(C(=O)O))[N+](=O)[O-]	Training	210
1970		O=[N+]([O-])c2cccc1cnccc12	Training	108
1971		O=C(OCC)c1ccccc1[N+](=O)[O-]	Training	28
1972		Oc1ccnc2ccccc12	Training	203
1973		OCc1ccccc1CO	Training	64
1974		O=C(OC)C(=C)CC(=O)OC	Training	36
1975		O=C(OCC)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	Training	92
1976		c1cc(cc(c1)CBr)CBr	Training	75
1977		O=C(C)CCCCCCCCCCCCCCCCC	Training	55
1978		O=C(O)c1ccccc1(OCC(=O)O)	Training	189
1979		O=C(N)CCCCCCCCCCCCC	Training	106
1980		O=C(c1ccc2ccccc2(c1(O)))C	Training	99
1981		OCc1ccc(cc1)Br	Training	76
1982		O=C1NN=C(C(=O)N1)C	Training	213
1983		O=C1OC(=O)c2cc(c(cc12)Cl)Cl	Training	186
1984		Oc1ccc(cc1(N))C(C)(C)C	Training	163
1985		n4ccc(c1ccccc1)c5ccc3c(nccc3(c2ccccc2))c45	Training	218
1986		O=C(c1ccc(OCC)cc1)C	Training	37
1987		O=Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	Training	188
1988		FC(F)(F)C(c1ccc(O)cc1)(c2ccc(O)cc2)C(F)(F)F	Training	160
1989		O=[N+]([O-])c1ccccc1(F)	Training	-8
1990		c1ccc(cc1)P(c2ccccc2)CP(c3ccccc3)c4ccccc4	Training	119
1991		Oc1cccc2[nH]ccc12	Training	98
1992		O=C(O)c1ccc(c(N)c1)Cl	Training	216
1993		n1c(oc(c1C)c2ccccc2)c3ccc(cc3)c4nc(c(o4)c5ccccc5)C	Training	232
1994		c1c(c(Br)sc1Br)Br	Training	27
1995		n1ccn(c1)Cc2ccccc2	Training	71
1996		O=[N+]([O-])c1cccc(OC)c1C	Training	53
1997		O=C(OC)c1cc(ccc1(N))Cl	Training	69
1998		O=C(NN)c1cccc(OC)c1	Training	92
1999		OCc1cccc(N)c1	Training	93
2000		N#Cc1cc(cc(c1)Cl)Cl	Training	64
2001		O=S(=O)(c1cccs1)Cl	Training	30
2002		OC2C1CCC(C1)C2(O)	Training	141
2003		C#CC1(O)(CCCC1)	Training	25
2004		OCC2c3ccccc3(c1ccccc12)	Training	104
2005		FC(F)(F)c1cnc(cc1)Cl	Training	31
2006		O=C(OCC)C(=Cc1ccccc1)C(=O)OCC	Training	30
2007		n1nc(C)sc1C	Training	63
2008		OC(C(C)C)C(C)(C)C	Training	-13
2009		O=C1NCCN(C1(=O))CC	Training	110
2010		O=[N+]([O-])c1cc(F)ccc1(O)	Training	75
2011		O=C(c1ccccc1)CCC(=O)c2ccccc2	Training	146
2012		O=C1NC2CSC(CCCCC(=O)O)C2(N1)	Training	230
2013		O=C1OCc2ccc(cc12)[N+](=O)[O-]	Training	143
2014		O=Cc1cccc(c1)I	Training	56
2015		n1c(oc2ccc(cc12)C(C)(C)C)c5ccc(c3nc4cc(ccc4(o3))C(C)(C)C)s5	Training	199
2016		O=C(OCC)c1nc(C)sc1	Training	55
2017		O=C2Nc1ccccc1C2	Training	126
2018		O=C(O)C#CCCC	Training	25
2019		O=C(O)c1cccc(F)c1(F)	Training	162
2020		O=C(O)c1c(F)cc(F)cc1(F)	Training	141
2021		O=C(NN)c1cccc(c1)Br	Training	156
2022		O=C(O)c1cc(F)c(F)cc1(F)	Training	98
2023		N#Cc1c(F)c(F)c(F)c(C#N)c1(F)	Training	79
2024		Oc1ccc(C=CCO)cc1(OC)	Training	76
2025		N(C(NCCCC)=S)CCCC	Training	66
2026		O=C2CC1CC(OCCC)CCC1(C)C3CCC4(C)(C(OCCC)CCC4(C23))	Training	161
2027		O=CC(O)C(O)C(O)CO	Training	82
2028		O=[N+]([O-])c1ccc(C=NO)cc1	Training	130
2029		O=C(C=NO)c1ccccc1	Training	127
2030		O=C(Nc1ccc(cc1)C)c2ccccc2	Training	156
2031		Oc2ccc3ccccc3(c2(N=Nc1ccccc1))	Training	132
2032		OCCCCCO	Training	-16
2033		n1ccccc1c2ncccc2	Training	70
2034		O=C1OC(=CC(=O)C1C(=O)C)C	Training	111
2035		O=C(OCC(O)C1OCC(O)C1(O))CCCCCCCCCCCCCCCCC	Training	57
2036		n1ccc(cc1)c2ccncc2	Training	113
2037		n1ccnc2ccccc12	Training	30
2038		O=[N+]([O-])c1cccc(c1)Br	Training	54
2039		O=Cc1cc(ccc1Cl)Cl	Training	56
2040		O=[N+]([O-])c1cccc(c1Cl)[N+](=O)[O-]	Training	86
2041		C2(=C(C3(C1C(CC(C1Cl)Cl)C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	104
2042		O=C(O)c1cccc(O)c1(O)	Training	206
2043		Oc1cc(ccc1Cl)Cl	Training	57
2044		Oc1cccc(c1)CO	Training	72
2045		O=C(O)CCCCCC(=O)O	Training	104
2046		O=C(O)c1cccc(c1)Cl	Training	156
2047		O=C(O)CC(O)C(=O)O	Training	130
2048		Oc1cccc2cccnc12	Training	76
2049		O=C(Nc1nnc(s1)S(=O)(=O)N)C	Training	260.5
2050		O=C1C(N)=C(N(N1c2ccccc2)C)C	Training	107
2051		O=C2c1c(O)cccc1Cc3cccc(O)c23	Training	181
2052		Oc1cc(c(O)cc1C(C)(C)C)C(C)(C)C	Training	218
2053		Oc1ccccc1CO	Training	85
2054		O=C(O)c1cc(cc(c1)Cl)Cl	Training	186
2055		C(Cl)(Cl)Br	Training	-55
2056		O=C1NCCC(=O)C1(CC)CC	Training	102
2057		CC(C)CBr	Training	-118
2058		NCC(C)C	Training	-85
2059		C(C(Cl)Cl)Cl	Training	-35
2060		O(c1ccccc1c2ccccc2)C	Training	30
2061		O=C(O)c1ccccc1(NC(=O)C)	Training	184
2062		O=[N+]([O-])c1cc(ccc1(O))Cl	Training	87
2063		O=C2c1ccccc1Cc3ccccc23	Training	156.5
2064		O=C(c1ccc(cc1)c2ccccc2)C	Training	120
2065		O(c1ccc2ccccc2(c1))C	Training	74
2066		O=C(O)c1nc2ccccc2(cc1)	Training	158
2067		c1ccc2c(c1)ccs2	Training	30
2068		Nc1ccc(c(N)c1)C	Training	97
2069		Oc1ccc(cc1C(C)(C)C)C(C)(C)C	Training	54.5
2070		O=S(=O)(N)c1ccccc1	Training	151
2071		O=C(O)c1cccc(N)c1	Training	173
2072		O=[N+]([O-])c1ccc(c(N)c1)C	Training	107.5
2073		O=C(c1ccc(cc1)Br)CBr	Training	109
2074		O(c1ccccc1)P(Oc2ccccc2)Oc3ccccc3	Training	23
2075		C=CCCCCCCCCCCCCCCCC	Training	16
2076		O=Cc1ccccc1(C(=O)O)	Training	97
2077		O=C(c1ccc(cc1)[N+](=O)[O-])Cl	Training	75
2078		O=Cc1ccc(O)c(O)c1	Training	154
2079		n1ccncc1	Training	55
2080		OC(c1ccccc1)C(NC)C	Training	36
2081		O=C(N1CCCC1)C(c2ccccc2)(c3ccccc3)C(C)CN4CCOCC4	Training	180
2082		O=C1NC(=O)CN1	Training	222
2083		O=C(O)c1c(cc(cc1C)C)C	Training	154
2084		c1cc(c(cc1C)S)S	Training	31
2085		C(=Nc1cccc2ccccc12)=S	Training	58
2086		O=C(O)c1ccc(cc1)C(=O)C	Training	209
2087		Oc1cc(cc(c1)Cl)Cl	Training	68
2088		Oc1cccc(O)c1C	Training	118
2089		O=C(O)c1cc(ccc1C)C	Training	134
2090		O=[N+]([O-])c1ccccc1CO	Training	72
2091		Nc1ccc(cc1Br)Br	Training	78
2092		O=[N+]([O-])c1cccc(c1)CCl	Training	47
2093		O=C(OC)c1ccc(cc1)Br	Training	79
2094		O=C(Nc1cccc(O)c1)C	Training	146
2095		Nc1cc(cc(c1)Cl)Cl	Training	53
2096		CCCCCCCBr	Training	-58
2097		CCCCCCCCI	Training	-46
2098		CCCCCCCCCCCCCCCCCCCCC	Training	39
2099		O=Cc1ccc(cc1Cl)Cl	Training	73
2100		c1ccc2c(c1)[nH]c3c2CCCC3	Training	119
2101		N#Cc1c3ccccc3(cc2ccccc12)	Training	175
2102		c1ccc(cc1)c2ccc(cc2)I	Training	112
2103		Nc1ccc2ccc3cccc4ccc1c2c34	Training	116
2104		OC1CCCCCCCCCCC1	Training	76
2105		O=C(C)CCCCCCCCCC	Training	19
2106		Nc1ccc(c(c1)C)Br	Training	79
2107		N#CCc1ccc(O)cc1	Training	71
2108		C(Cl)(Br)Br	Training	-22
2109		c1cc(c(c(c1)Cl)Cl)C	Training	6
2110		OCCCCCCCCCCO	Training	72
2111		O=C(Oc1ccc2ccccc2(c1))c3ccccc3	Training	107
2112		Nc1ccc(cc1)C(C)(C)C	Training	15
2113		n1cncc(c1)C	Training	30
2114		C(C(CCl)(CCl)CCl)Cl	Training	95
2115		O=[N+]([O-])c1ccc(c(c1)Br)C	Training	76
2116		O=C(O)C(C(C)Br)Br	Training	86
2117		O(c1ccccc1c2ccccc2(OC))C	Training	154
2118		n2c1ccccc1sc2S	Training	179
2119		O=C(Nc1ccc(cc1(F))Cl)C	Training	156
2120		n1ccccc1S	Training	129
2121		O=[N+]([O-])c1ccc(N)c(N)c1	Training	199
2122		O=C(OC3C5C6(OC(=O)C)(COC6(CC(O)C5(C(=O)C(OC(=O)C)C4=C(C)C(OC(=O)C(O)C(NC(=O)c1ccccc1)c2ccccc2)CC3(O)C4(C)C)(C))))c7ccccc7	Training	214.5
2123		O=C(OCC)CCCCC(=O)OCC	Training	-18
2124		O=C(c1ccc(cc1)Cl)C	Training	19
2125		O=C1c3ccccc3(C(=O)c2ccccc12)	Training	284
2126		Nc1cccc(N)c1	Training	65
2127		c1ccc(cc1)CCl	Training	-43
2128		O=[N+]([O-])c1ccc(F)cc1	Training	21
2129		N#CC(Cl)(Cl)Cl	Training	-42
2130		c1c(c(cc(c1C)Br)C)C	Training	71
2131		N#CCC#N	Training	34
2132		OCc1ccc(OC)cc1	Training	26
2133		Nc1c(cc(cc1Br)Br)Br	Training	121
2134		O=C(OC(=O)C(F)(F)F)C(F)(F)F	Training	-63
2135		N#CCCC#N	Training	56
2136		O(c1ccc(OCC)cc1)CC	Training	70
2137		Nc1cccc(c1Cl)Cl	Training	24
2138		O=Cc1ccccc1Br	Training	22
2139		O=C(c1ccc(OC)c(OC)c1)C	Training	51
2140		O=C(N)C	Training	81
2141		c1ccc(cc1)C	Training	-93
2142		N#Cc1c(cccc1Cl)Cl	Training	144
2143		O=S(=O)(N)c1cc2c(cc1C(F)(F)F)NCNS2(=O)(=O)	Training	272
2144		OC(C)C	Training	-90
2145		Oc1ccccc1(N)	Training	176
2146		C(Cl)Cl	Training	-97
2147		C=C2C1CCC(C1)C2(C)C	Training	50
2148		O=[N+]([O-])c1cc(ccc1(N))Cl	Training	116.5
2149		O=[N+]([O-])c1ccc(c(c1)C)C	Training	30.5
2150		O=[N+]([O-])c1ccc(cc1)CCl	Training	71
2151		O=C(CC)CCCC	Training	-39
2152		N(CCCC)CCCC	Training	-60
2153		OCCCCCCCCCCCC	Training	24
2154		C1CCCCCCCCCCC1	Training	61
2155		Oc1ccc(cc1)I	Training	92
2156		O=C(O)c1ccccc1(OC)	Training	99
2157		Oc1cccc(N)c1	Training	125
2158		N#Cc1ccc(C#N)cc1	Training	225.5
2159		O=Cc1ccc(C=O)cc1	Training	116
2160		O=C(OC)c1cc(OC)c(OC)c(OC)c1	Training	84
2161		OC1CC(C)CCC1(C(C)C)	Training	42
2162		c1ccc(cc1)c2cc(c(cc2Cl)Cl)Cl	Training	78
2163		O=C(OC)c1cccc(c1)[N+](=O)[O-]	Training	78
2164		N#Cc1ccc(cc1)C(=O)C	Training	58
2165		N#CCc1ccc(N)cc1	Training	45
2166		O(c1ccc(cc1)C=CC)C	Training	21
2167		O=C(OCC)C=CC(=O)OCC	Training	1
2168		Oc1cccc(O)c1(O)	Training	132
2169		Oc1ccc(cc1)C(C)(C)C	Training	99
2170		OCCOc1ccccc1	Training	12
2171		O=C(OC)c1ccccc1(O)	Training	-9
2172		c1ccc(cc1)CBr	Training	-3
2173		O=[N+]([O-])c1ccccc1(N)	Training	72
2174		O=[N+]([O-])c1ccccc1Cl	Training	32
2175		O=C(OCC)CC(=O)C	Training	-43
2176		O(c1ccc(N)cc1)C	Training	57
2177		Nc1cc(ccc1Cl)Cl	Training	48
2178		O=Cc1ccc(OC)cc1	Training	-1
2179		O=C(OCC)c1ccccc1(N)	Training	13
2180		O=C(C=Cc1ccccc1)C	Training	41
2181		N(=Nc1ccccc1)c2ccccc2	Training	68.5
2182		O=C1NC(=O)C(C(=O)N1)(CC=C)CC(C)C	Training	138
2183		Fc1cnc(O)nc1(O)	Training	283
2184		O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	107
2185		OC(COc1cccc2[nH]ccc12)CNC(C)C	Training	170
2186		O=S(=O)(Nc1ncccc1)c2ccc(N)cc2	Training	190
2187		O=C(Nc1ccccc1)N(C)C	Training	132
2188		C=CCCCCCCCCCC	Training	-35
2189		O=C(O)c1ccccc1[N+](=O)[O-]	Training	146
2190		N#CCc1ccccc1[N+](=O)[O-]	Training	84
2191		O=C(OC)C=CC(=O)OC	Training	104
2192		Oc1cc(ccc1C)C	Training	76
2193		Oc1ccc(cc1)c2ccccc2	Training	167
2194		O=C(O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Training	159
2195		Oc1ccc(c(c1)Cl)Cl	Training	67
2196		Oc1ccc(OC)cc1	Training	56
2197		O=C(O)c1cccc(c1)Br	Training	157
2198		c1ccc(cc1)Nc2ccccc2	Training	53
2199		c1c(cc(cc1Br)Br)Br	Training	122
2200		O=C(O)C=Cc1ccccc1	Training	133
2201		Oc1cccc(c1)Cl	Training	33
2202		O=C2NC(=O)C(c1ccccc1)(C(=O)N2)CC	Training	176
2203		O=C(N)c1ccccc1(O)	Training	142
2204		c1ccc(cc1)c2ccccc2	Training	69
2205		O=[N+]([O-])c1ccccc1(O)	Training	44
2206		c1ccc3c(c1)ccc2ccccc23	Training	101
2207		OCCCCCCCCCCCCCCCCCCCC	Training	64
2208		O=C(O)C1CCC(C(=O)O)(C)C1(C)(C)	Training	187
2209		c1ccc(c(c1)Br)Br	Training	5
2210		FC(F)(F)c1ccccc1	Training	-27
2211		O=Cc1occc1	Training	-36
2212		O=C(O)CCCCC	Training	-3
2213		C=CCCCCCCC	Training	-81
2214		O=C(N)c2cccc1ccccc12	Training	208
2215		C=C(c1ccccc1)c2ccccc2	Training	6
2216		c1ccc(cc1)C=CC	Training	-29
2217		O=C(OCC)C=CC(=O)OCC	Training	-10
2218		OCCOCCOCCOCCO	Training	-6
2219		O=C1C=CC=CC=C1(O)	Training	53
2220		Fc1ccccc1	Training	-40
2221		Fc1c(F)c(F)c(O)c(F)c1(F)	Training	35
2222		CCCCCCCCCCCCCCCCCCCCCCCCCCCCC	Training	66
2223		O=C(OC)C(=O)OC	Training	52
2224		O=[N+]([O-])c1ccc(cc1[N+](=O)[O-])C	Training	56
2225		O=C(c1ccc(cc1)Cl)CC	Training	35
2226		N#Cc1cccc(N)c1	Training	52
2227		Oc1ccc(cc1)C(C)C	Training	61
2228		O=C(c1ccccc1)C(C)C	Training	1
2229		c1ccc(cc1)C2CCCCC2	Training	5
2230		O=C(O)CCCCCCCC	Training	10
2231		O=C(OC)CCCCC(=O)OC	Training	8
2232		CC[SiH2]CC	Training	-132
2233		O=C(O)c1cc(OC)c(OC)c(OC)c1	Training	170
2234		O=C(Nc1ncccc1)C3=C(O)c2ccccc2S(=O)(=O)N3C	Training	198
2235		c1cc(c(c(c1)Cl)Cl)Cl	Training	53
2236		n1cc(cc(c1)C)C	Training	-9
2237		n1ccc(cc1)Cc2ccccc2	Training	10
2238		C(=CCC)CC	Training	-113
2239		O=C(O)c1ccc(cc1)C	Training	181
2240		O=C(NO)C	Training	88
2241		O=C1OC(C(=O)N1)(C)C	Training	79
2242		Oc1c(cc(c(c1Cc2c(O)c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl	Training	164
2243		OCC2OC(OC1(OC(CO)C(O)C1(O))(CO))C(O)C(O)C2(O)	Training	188
2244		c1ccc(cc1)[Si](c2ccccc2)(c3ccccc3)Cl	Training	94
2245		O=C(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	145
2246		O=C(O)c1cc2ccccc2(cc1(O))	Training	220
2247		O=C(O)c1cc(ccc1(O))[N+](=O)[O-]	Training	232
2248		O=C(OC(=O)C(C)C)C(C)C	Training	-56
2249		O=C(c1ccc(cc1)C(=O)Cl)Cl	Training	81
2250		N(c1ccccc1)=C(Nc2ccccc2)Nc3ccccc3	Training	144
2251		O=NN1CN2CN(N=O)CN(C1)C2	Training	207
2252		Nc1ccc(cc1)Cc2ccc(N)cc2	Training	90
2253		n1ccccc1Cc2ccccc2	Training	10
2254		n1cccnc1N	Training	125
2255		OC(C)CNCC(O)C	Training	42
2256		O=[N+]([O-])c1cc(ccc1(O))C	Training	34
2257		O2c1ccccc1Sc3ccccc23	Training	59.5
2258		O=C(O)c1ccccc1(F)	Training	124
2259		O=C1CC(=O)CCC1	Training	103
2260		O=C(c1occc1)C(O)c2occc2	Training	138
2261		O(c1ccc(cc1Cl)Cl)C	Training	26
2262		n1cc(N)cc2ccccc12	Training	94
2263		O=C1NC(=O)CC1	Training	124
2264		O=C(O)CCBr	Training	60
2265		O=[N+]([O-])c1cccs1	Training	44
2266		n1cccc2ccc(cc12)C	Training	36.5
2267		O=C(NCC)NCC	Training	110
2268		CCCCCCCCCCCCCCCCCCCCCCCCCCCC	Training	62
2269		OCCCCCCCCCCCCCCCCCCCCCC	Training	70
2270		O=C1NCCCC1	Training	37
2271		c1ccc(cc1)CSc2ccccc2	Training	41
2272		OC1CCCCC1(O)	Training	100
2273		n1cccc(c1N)C	Training	31
2274		C(=Nc1ccc(cc1)Br)=S	Training	58
2275		O=C(C=C)NC(C)(C)CC(=O)C	Training	55
2276		c1ccc(cc1)C3(c2ccccc2C(C)(C)C3)(C)	Training	50
2277		O=C(O)CC(C)(C)CC(=O)O	Training	101
2278		O(c1ccc(N)cc1Cl)C	Training	50
2279		c1(c(c(Cl)sc1Cl)Cl)Cl	Training	28
2280		O=C2c3ccccc3(C(=O)c1c2(ccc(c1[N+](=O)[O-])C))	Training	268
2281		OCc1cc(cc(c1)Cl)Cl	Training	78
2282		O=C(CCCCCCCCC(=O)Cl)Cl	Training	-5
2283		Oc1c(cc(cc1C(C)(C)C)CN(C)C)C(C)(C)C	Training	91
2284		N1CCNCCC1	Training	41
2285		O=C(c1ccc(cc1)C)c2ccc(cc2)C	Training	94
2286		O=C(NC(=O)C)NC	Training	178
2287		O=C(OC(=O)c1ccc(OC)cc1)c2ccc(OC)cc2	Training	97
2288		O=C(OC)c1cc2ccccc2(cc1(O))	Training	73
2289		O=[N+]([O-])c1ccccc1SSc2ccccc2[N+](=O)[O-]	Training	194
2290		C=C(c1ccc(cc1)C(=C)C)C	Training	66
2291		c1(c(c(Br)sc1Br)Br)Br	Training	115
2292		O=C(O[Si](OC(=O)C)(OC(=O)C)C)C	Training	43
2293		n1cc(nc(c1)Cl)Cl	Training	54
2294		O=[N+]([O-])c1ccc(OC)cc1(OC)	Training	74
2295		O=C(OC(C)(C)C)NC(C(=O)O)C	Training	79.5
2296		O=[N+]([O-])c1cc(c(c(c1)Cl)Cl)Cl	Training	70
2297		Nc1ccc2c(c1)CCC2	Training	35
2298		O=C(c1ccccc1)C(OC)c2ccccc2	Training	47
2299		O=C(OCC1OC(C(OC(=O)C)C(OC(=O)C)C1(OC(=O)C))Br)C	Training	89.5
2300		O=Cc1oc(cc1)CO	Training	34
2301		c1ccc(cc1)[Si](c2ccccc2)(c3ccccc3)C	Training	67
2302		O(c1ccc(OC)c(N)c1)C	Training	80
2303		Nc1cc(c(cc1Cl)Cl)Cl	Training	94
2304		c1cc(ccc1CBr)CBr	Training	142
2305		O=C(O)COc1ccc(cc1Cl)Cl	Training	138
2306		O=C(N)c1cccc(N)c1	Training	115
2307		OCC(O)COc1ccccc1(OC)	Training	81
2308		O=C(O)CCc1nc(c(o1)c2ccccc2)c3ccccc3	Training	161
2309		n1nc2n(n1)CCCCC2	Training	57.5
2310		O=S(=O)(OCC)c1ccc(cc1)C	Training	34
2311		c1ccc2c(c1)[nH]cc2C	Training	95
2312		Oc1c(OC)cccc1(OC)	Training	55
2313		O=C(c1ccc(O)cc1)C	Training	108
2314		O=C(O)c1ccc(O)c(OC)c1	Training	211.5
2315		O=C(O)c2ccccc2(N=Nc1ccc(cc1)N(C)C)	Training	180.5
2316		O=C(O)c1cc(OC)c(O)c(OC)c1	Training	205
2317		O=C(c1ccccc1)CCl	Training	55
2318		O=C(O)C=C(C)C	Training	67
2319		O=Cc1ccccc1[N+](=O)[O-]	Training	46
2320		OCc1ccc(cc1)C	Training	61
2321		O(c1ccc(cc1)Br)c2ccc(cc2)Br	Training	58
2322		Oc1c(cccc1C(C)(C)C)C(C)(C)C	Training	36.5
2323		O=C3OC1(OC=C(C1(=O))c2ccccc2)c4ccccc34	Training	155
2324		N#CCC(=O)c1ccccc1	Training	81
2325		Nc1cc(ccc1Cl)C	Training	31
2326		O=C1C=C(C(=O)C(=C1)C)C	Training	70
2327		O=C(O)c1ccccc1(C(=O)C)	Training	116
2328		O=[N+]([O-])c1ccc(cc1)CO	Training	94
2329		O=C2c3c(O)cc(O)cc3(OC(c1ccc(OC)c(O)c1)C2)	Training	230
2330		C=Cc1ccc(N)cc1	Training	24
2331		OC2c3ccccc3(c1ccccc12)	Training	153.5
2332		c1ccc(cc1)NC(Nc2ccccc2)=S	Training	154
2333		OC1C=CC5C4N(C)CCC25(c3c(OC12)c(OC)ccc3C4)	Training	155
2334		NCCCCCCN	Training	39
2335		Nc1cccc(c1)Br	Training	17
2336		Nc1ccc(cc1Cl)Cl	Training	61
2337		Oc1cc(ccc1C(C)C)C	Training	49
2338		O=C(c1cccc(N)c1)C	Training	97
2339		O(c1cc(OC)cc(OC)c1)C	Training	53
2340		N#Cc1ccc(OC)cc1	Training	59
2341		O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Training	260
2342		O=[N+]([O-])c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	144
2343		Nc1ccccc1c2ccccc2	Training	51.5
2344		O=C1NC(=O)C(C(=O)N1)(c2ccccc2)CC=C	Training	156
2345		O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])C	Training	68.5
2346		O=C(N)c1ccc(cc1)[N+](=O)[O-]	Training	202.5
2347		N#Cc1cccc(O)c1	Training	82
2348		Nc1ccc(cc1)Cl	Training	72.5
2349		O=C(O)c1ccc(O)cc1	Training	216
2350		O=C(C=Cc1ccc(O)c(OC)c1)c2ccccc2(O)	Training	128
2351		O=S(=O)(Nc1nccs1)c2ccc(N)cc2	Training	200
2352		c1cc(c(cc1Br)Br)Br	Training	44
2353		O=Cc1ccc(cc1)Cl	Training	46
2354		c1ccc3c(c1)c2ccccc2c4ccccc34	Training	197
2355		O=S(=O)(Nc1nccc(n1)C)c2ccc(N)cc2	Training	235
2356		NCCN	Training	8.5
2357		O=[N+]([O-])c1cccc(c1)C(F)(F)F	Training	-5
2358		O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	98.85
2359		O=C(O)C(O)(c1ccccc1)c2ccccc2	Training	151.5
2360		c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67	Training	438
2361		C=Cc1ccc(cc1)Br	Training	5
2362		OCCOc1ccc2ccccc2(c1)	Training	74
2363		OC2c1ccccc1CC2	Training	52
2364		O=C(c1ccc(cc1)[N+](=O)[O-])C	Training	80
2365		Oc1ccccc1Cl	Training	7
2366		O[Si](c1ccccc1)(c2ccccc2)c3ccccc3	Training	152
2367		OCCCCCCC	Training	-36
2368		O=C(O)C(=O)C	Training	12
2369		N#CCCCCCCCCC	Training	-15
2370		O=C(O)C(c1ccc(cc1)CC(C)C)C	Training	76
2371		c1cc(ccc1Cl)Cl	Training	55
2372		NC1CCCC1	Training	-85
2373		Oc1cccc(c1(O))C	Training	65
2374		Oc1ccc(cc1)CCCCCCCCC	Training	45
2375		n1ccsc1N	Training	90
2376		O=C(N)NO	Training	144
2377		O=C1NC(=O)SC1	Training	125
2378		O=C(O)CC(C(=O)O)S	Training	152
2379		c1ccc(cc1)Nc2ccc(cc2)Nc3ccccc3	Training	147
2380		O=C(N)CCl	Training	118
2381		Oc1ccc(cc1)C(c2ccc(O)cc2)(C)C	Training	156
2382		O=C1c3ccccc3(C(=O)c2c(O)ccc(O)c12)	Training	197
2383		O=C1C(=O)c3cccc2cccc1c23	Training	258
2384		O=Cc1cc(cc(c1(O))Br)Br	Training	83
2385		O=C1Nc2ccccc2(C1(=O))	Training	200
2386		c1ccc(cc1)C(CBr)Br	Training	72
2387		O=C(c1ccccc1)CC(=O)C	Training	59
2388		c1ccc2[nH]c(cc2(c1))C	Training	58
2389		Nc1cc(ccc1C)Cl	Training	23
2390		O=S(=O)(c1ccc(cc1)I)Cl	Training	82
2391		c1ccc(cc1)Nc2ccc(cc2)NC(C)C	Training	77
2392		OC(C)(C)CCC(O)(C)C	Training	89
2393		O=C(OCC)CCCCCCCCC(=O)OCC	Training	2
2394		O=C(c1cccc(c1)[N+](=O)[O-])Cl	Training	33
2395		c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)c4ccccc4	Training	317
2396		O=C(NNc1ccccc1)NNc2ccccc2	Training	173
2397		O=C(O)Cc1ccc(F)cc1	Training	83
2398		O=[N+]([O-])c1ccc(F)cc1(O)	Training	33
2399		Oc1ccc(cc1(O))C	Training	68
2400		O1COCCC1	Training	-42
2401		O=C1C=C(Oc2ccccc12)c3ccccc3	Training	97
2402		Nc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	232
2403		O=C1C(=CC(=NCl)C=C1Br)Br	Training	80
2404		n1cccc2cc(N)ccc12	Training	117
2405		O=C(Nc1cccc(c1)Cl)C	Training	77
2406		O=[N+]([O-])c2cccc1c2(cccc1[N+](=O)[O-])	Training	216
2407		O=C(NC)c1ccccc1	Training	79
2408		O=C(N)CCCC	Training	103
2409		c1ccc(cc1)n2cccc2	Training	59
2410		CCCCCCCCCCCCCCCCCCCCCCCC	Training	51
2411		O=C1C(=O)CCCC1	Training	37
2412		O=P(CCCC)(CCCC)CCCC	Training	67
2413		n1c2ccc(cc2(ccc1C))C	Training	57
2414		O(c1ccc2[nH]ccc2(c1))C	Training	54
2415		O=C(NN)C	Training	64
