No.	CAS	SMILES	Status	CARC
384	-	O=S(c3ccc(c1nc2ccncc2([nH]1))c(OC)c3)C	Training	1
385	-	O=C(N(O)c1ccc(cc1)c2ccccc2)C	Training	0
386	-	O=C(N(O)c2ccc3c1ccccc1Cc3(c2))C	Training	1
387	-	Oc1cc(ccc1(N))c2ccccc2	Training	0
388	-	O=C1c3ccccc3(C(=O)c2c(O)cccc12)	Training	1
389	-	O=C2N(N=Cc1oc(cc1)[N+](=O)[O-])CCN2CCO	Training	1
390	-	O=NN(C(=O)NCC)CCO	Training	1
391	-	O=NN(C(=O)N)CCO	Training	1
392	-	O=[N+]([O-])c3ccc(c2nc1ccccc1c(n2)NCCO)s3	Training	1
393	-	O=NN(C(=O)N)CCCO	Training	1
394	-	Oc1cccc2cccnc12	Training	0
395	-	OC(C=C)c1ccc2OCOc2(c1)	Training	1
396	-	O=C(O)C(c1ccc(cc1)CC(C)C)C	Training	0
397	-	O=C1NC(=O)CN(C1)CC(N2CC(=O)NC(=O)C2)C	Training	1
398	-	O=C(N)CCCCn1nc(cc1)NC(=NCC(F)(F)F)N	Training	1
399	-	O=C3NN=C(c1ccc2NC(=O)C(c2(c1))(C)C)CC3	Training	1
400	-	O=C(O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Training	1
401	-	O=C(N)CI	Training	0
402	-	C(I)(I)I	Training	0
403	-	O=C(NN)c1ccncc1	Training	1
404	-	O=C1C=C(C)CC(C)(C)C1	Training	1
405	-	O=P1(OCCCN1(CCCl))(NCCCl)	Training	1
406	-	OC(C)C	Training	0
407	-	O=C(OC(C)C)Nc1cccc(c1)Cl	Training	0
408	-	O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)cc3	Training	0
409	-	O=C1C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	1
410	-	O=C(O)C(c1cccc(c1)C(=O)c2ccccc2)C	Training	0
411	-	O=C(OC2CCN1CC=C(COC(=O)C(O)(C(OC)C)C(O)(C)C)C12)C(=CC)C	Training	1
412	-	C=C(C)C1CC=C(C)CC1	Training	1
413	-	O=C(O)CCC(C)C2CCC3C4CCC1CC(O)CCC1(C)C4(CCC23(C))	Training	0
414	-	O=C(O)c1nn(c2ccccc12)Cc3ccc(cc3Cl)Cl	Training	0
415	-	O=C2C(=C(O)Nc1ncccc1)N(C)S(=O)(=O)c3cc(Cl)sc23	Training	0
416	-	O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)CC)C12)C)CC(O)C3	Training	0
417	-	OCc3nc(NCCCOc1cccc(c1)CN2CCCCC2)n(n3)C	Training	1
418	-	O=C(OCC)CC(C(=O)OCC)SP(=O)(OC)OC	Training	0
419	-	O=C(OCC)CC(C(=O)OCC)SP(OC)(OC)=S	Training	0
420	-	O=C1C=CC(=O)NN1	Training	0
421	-	OCC(O)C(O)C(O)C(O)CO	Training	0
422	-	OC(CNCCCl)C(O)C(O)C(O)CNCCCl	Training	0
423	-	n1cc(nc3c1ccc2c3(nc(N)n2C))C	Training	1
424	-	n1c(nc(nc1N)N)N	Training	1
425	-	O=C2c1ccccc1S(=O)(=O)N(C2=C(O)Nc3ncc(C)s3)C	Training	0
426	-	O=C(O)C(N)Cc1ccc(cc1)N(CCCl)CCCl	Training	1
427	-	OC1CC(C)CCC1(C(C)C)	Training	0
428	-	OC(c1ccccc1)(c2ccc(OCCN(CC)CC)cc2)Cc3ccc(OC)cc3	Training	0
429	-	c1ccc2c(c1)NC(=S)S2	Training	1
430	-	n1c[nH]c2c1NC=NC2=S	Training	0
431	-	O=P(N1CC1C)(N2CC2C)N3CC3C	Training	1
432	-	n1ccccc1N(Cc2occc2)CCN(C)C	Training	0
433	-	c1ccc(cc1)N(Cc2cccs2)CCN(C)C	Training	0
434	-	C1=CN(C(N1)=S)C	Training	1
435	-	O=C(O)C(N)CCSC	Training	0
436	-	O=C(O)CCC(NC(=O)c1ccc(cc1)N(C)Cc2nc3c(nc2)nc(nc3(N))N)C(=O)O	Training	0
437	-	o2c1ccccc1c3cc(OC)c(N)cc23	Training	1
438	-	Oc1cccc(OC)c1(O)	Training	1
439	-	O(c1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)C	Training	0
440	-	Oc1ccc(OC)cc1	Training	1
441	-	O=C1Oc2c(OC)c3occc3(cc2(C=C1))	Training	1
442	-	CBr	Training	0
443	-	O(C)C(C)(C)C	Training	1
444	-	O=C(OC)N	Training	1
445	-	O=C(OC)NN	Training	0
446	-	O=C(OC)C(Oc1ccc(cc1)c2ccc(cc2)Cl)(C)C	Training	1
447	-	N(=Nc1cccc(c1)C)c2ccc(cc2)N(C)C	Training	1
448	-	O=Nc1ccc(cc1)N(N=O)C	Training	1
449	-	O=C(OC)CCCCCCCC=CC=CC(OO)CCCCC	Training	0
450	-	O=C(OC)CCCCCCCC=CCC=CCCCCC	Training	0
451	-	O=C(OC)C(=C)C	Training	0
452	-	O=NN(C(=N[N+](=O)[O-])N)C	Training	1
453	-	O=C2c3ccccc3(C(=O)c1c2(ccc(c1[N+](=O)[O-])C))	Training	1
454	-	O=C2NC(C)CN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	1
455	-	O=NN(C(=O)c1ccccc1)C	Training	1
456	-	O=NN(C(=O)NCCCC(N)C(=O)O)C	Training	1
457	-	O=NN1CCCCC1C	Training	1
458	-	O=[N+]([O-])c1ccc(OP(OC)(OC)=S)cc1	Training	0
459	-	O=C1N(C)CCC1	Training	0
460	-	OC(c1ccccc1)C	Training	1
461	-	Oc1ccc(cc1(O))C	Training	1
462	-	c1ccc5c(c1)ccc3c5(cc2ccc(c4c2c3CC4)C)	Training	1
463	-	Nc1ccc(cc1Cl)Cc2ccc(N)c(c2)Cl	Training	1
464	-	Nc1ccc(cc1C)Cc2ccc(N)c(c2)C	Training	1
465	-	C(Cl)Cl	Training	1
466	-	c1cc(ccc1N(C)C)Cc2ccc(cc2)N(C)C	Training	1
467	-	Oc1c(cc(cc1C(C)(C)C)C)Cc2cc(cc(c2(O))C(C)(C)C)C	Training	0
468	-	N(=C(N)N)C	Training	0
469	-	O=C1N=C(N)Nc2ncn(c12)C	Training	0
470	-	Oc1ccc(O)c(c1)C	Training	0
471	-	O=[N+]([O-])CN	Training	1
472	-	O=NN(C)CCCC(O)c1cnccc1	Training	1
473	-	O=NN(C)CCCC(=O)c1cnccc1	Training	1
474	-	N#CN(N=O)C	Training	1
475	-	O=C(C=C)NCO	Training	0
476	-	n1cccc2cc(ccc12)C	Training	0
477	-	n1cccc2cccc(c12)C	Training	0
478	-	N=2c1ccccc1Sc4ccc(cc4(C=2N3CCN(C)CC3))C	Training	0
479	-	O=[N+]([O-])c1cnc(n1CCO)C	Training	1
480	-	O=C(Oc1cc(c(c(c1)C)N(C)C)C)NC	Training	0
481	-	O=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	Training	1
482	-	C13(C4(C2(C5(C(C1(C2(Cl)Cl)Cl)(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	1
483	-	C13(C4(C2(C5(C(C1(C2(Cl)Cl)Cl)(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)	Training	1
484	-	O=C(OC)CCCCCCC1C(=O)CC(O)C1(C=CCC(O)(C)CCCC)	Training	0
485	-	O=C(OCC4C=1C(=O)C(N)=C(C(=O)C=1N3CC2NC2C34(OC))C)N	Training	1
486	-	O=C(O)CCl	Training	0
487	-	O=C1OC3CCN2CC=C(COC(=O)C(O)(C)C(O)(C)C1C)C23	Training	1
488	-	O=[N+]([O-])c4ccc(c2nc1ccccc1c(n2)N3CCOCC3)s4	Training	1
489	-	O=S(=O)(OCCCCOS(=O)(=O)C)C	Training	0
490	-	O=C(O)C(Oc1ccc(cc1)C3c2ccccc2CCC3)(C)C	Training	1
491	-	O=C(O)C1=CN(c2nc(ccc2(C1(=O)))C)CC	Training	1
492	-	Nc1cccc2c(N)cccc12	Training	1
493	-	Nc1ccc2ccccc2(c1)	Training	1
494	-	O=C(Nc1c(cccc1C)C)CN2C(=O)CCC2	Training	0
495	-	n1cccc(c1)C2N(C)CCC2	Training	0
496	-	O=C(Nc1ncc([N+](=O)[O-])s1)NCC	Training	1
497	-	O=C(O)CN(CC(=O)O)CC(=O)O	Training	1
498	-	O=C(Nc1ccc(OCC)c(c1)[N+](=O)[O-])C	Training	0
499	-	O=[N+]([O-])c1ccc(OC)c(N)c1	Training	1
500	-	O=C(N)NN=Cc1oc(cc1)[N+](=O)[O-]	Training	1
501	-	O=[N+]([O-])c1oc(cc1)C(=NO)N	Training	0
502	-	O=C(OC(OC(=O)C)c1oc(cc1)[N+](=O)[O-])C	Training	0
503	-	O=[N+]([O-])c1oc(cc1)c3cnc2ccccn23	Training	1
504	-	O=C1OC(=NN1)c2oc(cc2)[N+](=O)[O-]	Training	1
505	-	O=C(NCc1nc(no1)c2oc(cc2)[N+](=O)[O-])C	Training	1
506	-	O=C(Nc2nnc(c1oc(cc1)[N+](=O)[O-])s2)C	Training	1
507	-	O=[N+]([O-])c1oc(cc1)c2ncsc2	Training	1
508	-	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C	Training	1
509	-	O=CNc1nc(cs1)c2oc(cc2)[N+](=O)[O-]	Training	1
510	-	O=C(Nc1nc(nc(n1)c2oc(cc2)[N+](=O)[O-])NC(=O)C)C	Training	1
511	-	O=[N+]([O-])C(=CCC)CC	Training	1
512	-	O=[N+]([O-])c1cc(N)ccc1(N)	Training	0
513	-	O=[N+]([O-])c1ccc(N)c(N)c1	Training	0
514	-	O=[N+]([O-])c1ccc(c(N)c1)C	Training	0
515	-	O=[N+]([O-])c3ccc2c1c3(cccc1CC2)	Training	1
516	-	O=[N+]([O-])c1ccc(N)cc1	Training	0
517	-	O=[N+]([O-])c1ccccc1(OC)	Training	1
518	-	O=C(O)c1ccc(cc1(N))[N+](=O)[O-]	Training	0
519	-	O=[N+]([O-])c1ccccc1	Training	1
520	-	O=[N+]([O-])c1ccc2nc[nH]c2(c1)	Training	0
521	-	O=C(O)c1ccc(cc1)[N+](=O)[O-]	Training	1
522	-	O=[N+]([O-])CCCC	Training	0
523	-	O=[N+]([O-])C(C)CC	Training	1
524	-	O=[N+]([O-])CC	Training	0
525	-	O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)Cl)cc2	Training	1
526	-	O=[N+]([O-])c2ccc3c1ccccc1Cc3(c2)	Training	1
527	-	O=C2NC(=O)CN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	1
528	-	O=C2NCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	1
529	-	N(C)(CCCl)CCCl	Training	1
530	-	O=[N+]([O-])C	Training	1
531	-	O=[N+]([O-])c2cccc1ccccc12	Training	0
532	-	O=[N+]([O-])C(CC)CC	Training	1
533	-	O=[N+]([O-])CCC	Training	0
534	-	O=[N+]([O-])C(C)C	Training	0
535	-	O=NN(C(=O)N)C	Training	1
536	-	O=NN1C(=O)OCC1	Training	1
537	-	O=NC(=O)CCNCCO	Training	1
538	-	O=NN1CN(N=O)CCC1	Training	1
539	-	O=NN1CC=CCC1	Training	1
540	-	O=NN(CC)CC(F)(F)F	Training	1
541	-	C(=C(Cl)Cl)Cl	Training	0
542	-	FC(Cl)(Cl)Cl	Training	0
543	-	O=C1c2ccccc2(C(=O)N1SC(Cl)(Cl)Cl)	Training	0
544	-	Oc1c(cc(cc1Cl)Cl)Cl	Training	1
545	-	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Training	0
546	-	O=P(OC)(OC)C(O)C(Cl)(Cl)Cl	Training	0
547	-	O=C(O)CC[N+](=O)[O-]	Training	0
548	-	O=[N+]([O-])c4ccc1ccc2cccc3ccc4(c1c23)	Training	1
549	-	O=[N+]([O-])c1ccc2ncccc2(c1)	Training	0
550	-	O=[N+]([O-])c2cccc1cccnc12	Training	1
551	-	O=NN(C(=O)Oc1ccccc1(OC(C)C))C	Training	1
552	-	O=NN(CCCC(F)(F)F)CCCC(F)(F)F	Training	1
553	-	O=NN1C(=O)NC(=O)C(C)C1	Training	0
554	-	O=NN1C(=O)NC(=O)CC1	Training	1
555	-	O=NN(CC(O)C)CC(O)CO	Training	1
556	-	O=NC(O)C(O)CNCC(=O)C	Training	1
557	-	O=NN(CCO)CC(O)CO	Training	1
558	-	O=NN2CC(N(C(=O)c1ccccc1)C(C)C2)C	Training	1
559	-	O=NN(C(=O)NCCCl)CCO	Training	1
560	-	O=NN1CCOC(O)C1	Training	0
561	-	O=NN(C(=O)NCCCl)CC(O)C	Training	1
562	-	O=NN(CCO)CC(O)C	Training	1
563	-	O=NN1CCC(O)C1	Training	1
564	-	O=NN(C(=O)N)CC(C)C	Training	1
565	-	O=NN(C)CCCCCCCCCCCC	Training	1
566	-	O=NN(c1ccc(F)cc1)C	Training	1
567	-	O=NN(c1ccc(cc1)[N+](=O)[O-])C	Training	0
568	-	O=NN(C)CCc1ccccc1	Training	1
569	-	O=NN(C)CCCCCCCCCCCCCC	Training	1
570	-	O=NN(C)CCCCCCCCCC	Training	1
571	-	O=NN1CC(N(C)C(C)C1)C	Training	1
572	-	O=NN(CC=C)CC(O)CO	Training	1
573	-	O=NN(CC=C)CC(O)C	Training	1
574	-	O=NN(CC=C)CC(=O)C	Training	1
575	-	O=NN(CC=C)CCO	Training	1
576	-	O=NN(C(=O)OCC)CCCCC	Training	1
577	-	O=NN2CCCCC2(c1cnccc1)	Training	1
578	-	O=NN(C(=O)Nc2nc1ccccc1s2)C	Training	1
579	-	O=NN(CC(O)C)CC(O)C	Training	1
580	-	O=NN(CC(=O)C)CC(=O)C	Training	1
581	-	O=NN(CC(F)(F)F)CC(F)(F)F	Training	0
582	-	N#CNC(=NCCSCc1nc[nH]c1C)N(N=O)C	Training	0
583	-	O=NN(CCCC)CCCC	Training	1
584	-	O=NN(CCO)CCO	Training	1
585	-	O=NN(CC)CC	Training	1
586	-	O=NN(C)C	Training	1
587	-	O=NN(c1ccccc1)c2ccccc2	Training	1
588	-	O=Nc1ccc(cc1)Nc2ccccc2	Training	1
589	-	O=C(Nc1cccc(c1)[N+](=O)[O-])C3=Cc4ccccc4(C(=NNc2cc(ccc2(OC))[N+](=O)[O-])C3(=O))	Training	0
590	-	O=[N+]([O-])c1cc(N)ccc1(NCCO)	Training	0
591	-	O=C(OC3CC4CN2CCc1c5ccc(OC)cc5([nH]c1C2CC4(C(C(=O)OC)C3(OC))))c6cc(OC)c(OC)c(OC)c6	Training	1
592	-	Oc1cccc(O)c1	Training	0
593	-	O=C(O)C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Training	0
594	-	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C	Training	1
595	-	O=NN(CCC)CCC	Training	1
596	-	O=NN1CSCSC1	Training	0
597	-	O=NN1CCCCCCCCCCCC1	Training	1
598	-	O=NN(C)C(C)C(O)c1ccccc1	Training	1
599	-	O=NN(C)CC	Training	1
600	-	O=NN(C(=O)OCC)CC	Training	1
601	-	O=NN1CC(=CCC1)C(=O)OC	Training	0
602	-	O=NN1CCCCCCC1	Training	1
603	-	O=NN1C(=O)NC(=O)C1	Training	1
604	-	O=NN1CC(O)CC1(C(=O)O)	Training	0
605	-	O=NN(CC(=O)O)CC(=O)O	Training	0
606	-	O=NN(C)CC(O)CO	Training	1
607	-	O=NN(C)CCO	Training	1
608	-	O=NN(C)CCCO	Training	1
609	-	O=NN(C)CC(=O)C	Training	1
610	-	O=NN(c1ncccc1)C	Training	1
611	-	O=NN(c1cnccc1)C	Training	0
612	-	O=NN(c1ccncc1)C	Training	0
613	-	O=NN(c1ccccc1)C	Training	1
614	-	O=NN(C)CCCCCCCCCCC	Training	1
615	-	O=NN1CCOCC1	Training	1
616	-	O=NN2CCCC2(c1ccc[n+]([O-])c1)	Training	1
617	-	O=NN1CCCCC1(C(=O)O)	Training	0
618	-	O=NN1CCNCC1	Training	1
619	-	O=NN1CCCCC1	Training	1
620	-	O=NN1CCCC1(C(=O)O)	Training	0
621	-	O=NN1CCCC1	Training	1
622	-	O=NN1C(C)SC(C)SC1C	Training	1
623	-	O=NN1CCSCC1	Training	1
624	-	O=Nc1ccccc1C	Training	1
625	-	n1ccc3c(c1)[nH]c2ccccc23	Training	0
626	-	O=C1OC(C)Cc2c1c(O)c(cc2Cl)C(=O)NC(C(=O)O)Cc3ccccc3	Training	1
627	-	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C(=C(Cl)Cl)Cl	Training	0
628	-	n1ccnc(c1)C2=C(C(=S)SS2)C	Training	0
629	-	O=S(c1nc2ccc(OC)cc2([nH]1))Cc3ncc(c(OC)c3C)C	Training	1
630	-	O=C(ON=C(C(=O)N(C)C)SC)NC	Training	0
631	-	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	0
632	-	O=C2c1ccccc1c3ccc(cc23)NC(=O)C	Training	1
633	-	O=C(O)C1=CN(c2cc3OCOc3(cc2(C1(=O))))CC	Training	1
634	-	O=NN(C(=O)NCCCl)CC(=O)C	Training	0
635	-	O=NN(C(=O)N)CC(=O)C	Training	0
636	-	O=C(C=C)c1ccc2OCOc2(c1)	Training	0
637	-	O(c1ccc(N)cc1)c2ccc(N)cc2	Training	1
638	-	O2CCN(C(=S)SN1CCOCC1)CC2	Training	1
639	-	O=[N+]([O-])c1ccc(OP(OCC)(OCC)=S)cc1	Training	0
640	-	O=C1OC2=CCOC(O)C2(=C1)	Training	0
641	-	O(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C	Training	1
642	-	C(C(Cl)(Cl)Cl)(Cl)Cl	Training	0
643	-	O=NN(C(=N[N+](=O)[O-])N)CCCCC	Training	0
644	-	O=C2OCC3=CCN(C)CCC(OC(=O)C1(OC1(C))(CC(C)C2(O)C))C3(=O)	Training	1
645	-	O=C(Nc1ccc(OCC)cc1)C	Training	1
646	-	O=C1C=C(N(N1c2ccccc2)C)C	Training	1
647	-	O=C(OC4CC3=CCC1C(CCC2(C)(C(CCC12)C(C)CCCC(C)C))C3(C)CC4)Cc5ccc(cc5)N(CCCl)CCCl	Training	1
648	-	C(=NCCc1ccccc1)=S	Training	0
649	-	O=C2NC(=O)C(c1ccccc1)(C(=O)N2)CC	Training	0
650	-	Oc1ccccc1	Training	0
651	-	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Training	1
652	-	N(=NN(C)C)c1ccccc1	Training	1
653	-	O=C1N(N=C(C)C1)c2ccccc2	Training	0
654	-	c1ccc(cc1)Nc2ccc3ccccc3(c2)	Training	0
655	-	O=C(O)CCCCC=C(c1cnccc1)c2ccccc2	Training	0
656	-	NC(Nc1ccccc1)=S	Training	0
657	-	O=C3C=Cc1ccccc1C3(=NNc2ccccc2)	Training	1
658	-	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	1
659	-	Nc1ccc(N)cc1	Training	0
660	-	O=C(OCCc1ccccc1)C=Cc2ccc(O)c(OC)c2	Training	0
661	-	O(c1ccccc1)CC2OC2	Training	1
662	-	Oc1ccccc1c2ccccc2	Training	1
663	-	O=C(N)c1ccccc1(C(=O)N)	Training	0
664	-	O=C1OC(=O)c2ccccc12	Training	0
665	-	O=C(O)c1nc(c(c(N)c1Cl)Cl)Cl	Training	0
666	-	O=C2OCC(Cc1cncn1C)C2CC	Training	0
667	-	O=C2OC(C)CC=CC=CC=CC=CC(OC1OC(C)C(O)C(N)C1(O))CC4OC(O)(CC(O)CC3OC3(C=C2))CC(O)C4(C(=O)O)	Training	0
668	-	N1CCNCC1	Training	0
669	-	N1CCCCC1	Training	0
670	-	O1c2cc(c(cc2(OC1))CCC)COCCOCCOCCCC	Training	1
671	-	O=S(CCCCCCCC)C(C)Cc1ccc2OCOc2(c1)	Training	0
672	-	O=C2c1ccccc1S(=O)(=O)N(C2=C(O)Nc3ncccc3)C	Training	0
673	-	O=C1OCC1(C)C	Training	1
674	-	O=C(Nc1ccc(OCC(O)CNC(C)C)cc1)C	Training	0
675	-	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC4CC4	Training	0
676	-	O=C4N2CCc1ccccc1C2CN(C(=O)C3CCCCC3)C4	Training	0
677	-	O=C1C=CC4(C(=C1)CCC3C5CCC(O)(C(=O)COC(=O)CCCc2ccc(cc2)N(CCCl)CCCl)C5(C)(CC(O)C34))(C)	Training	1
678	-	O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	1
679	-	O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC	Training	0
680	-	O=C(NC(C)C)c1ccc(cc1)CNNC	Training	1
681	-	O=S1(=O)(OCCC1)	Training	1
682	-	O=C1OCC1	Training	1
683	-	O=C(OCCC)c1cc(O)c(O)c(O)c1	Training	0
684	-	O=NN(C(=N[N+](=O)[O-])N)CCC	Training	1
685	-	O=NN(C(=O)N)CCC	Training	1
686	-	C=CC	Training	0
687	-	OCC(O)C	Training	0
688	-	O1CC1C	Training	1
689	-	O=C1C=C(NC(N1)=S)CCC	Training	1
690	-	O=C(NNCC)C3C(c1cc(OC)c(OC)c(OC)c1)c2cc4OCOc4(cc2C(O)C3(CO))	Training	0
691	-	O=C(O)c1ccc(O)c(O)c1	Training	0
692	-	O=C1c3ccccc3(C(=O)c2c(O)c(O)cc(O)c12)	Training	1
693	-	O=C(N)c1nccnc1	Training	0
694	-	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Training	0
695	-	O=Nc1ccc(cc1)NO	Training	1
696	-	O=C3C=Cc1ccccc1C3(=NNc2ccc(cc2[N+](=O)[O-])C)	Training	1
697	-	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)CCCCCCCCCCCCCCC	Training	0
698	-	O=C1OC3CCN2CC=C(COC(=O)C(O)(CO)C(C)CC1(=CC))C23	Training	1
699	-	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5C(=O)C(=CNN2CCN(C)CC2)C(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)=C(O)c5(c(O)c4C))C)C	Training	0
700	-	O=C1Nc3c(nn(c3(C(=NC1)c2ccccc2))CC)C	Training	0
701	-	O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34)	Training	0
702	-	O=C1NS(=O)(=O)c2ccccc12	Training	0
703	-	O1c2ccc(cc2(OC1))CC=C	Training	1
704	-	Oc1ccc(cc1CO)C(O)CNC(C)(C)C	Training	1
705	-	O=C(O)C3=CC(=NNc1ccc(cc1)S(=O)(=O)Nc2ncccc2)C=CC3(=O)	Training	1
706	-	OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C)CCC(O)C(O)(C)C)))C(=C)CC3	Training	0
707	-	O=C2OC1C(=O)C(=CCN(C)CC1)COC(=O)C(O)(C)C(C)CC2(=CC)	Training	1
708	-	Oc1ccc2OCOc2(c1)	Training	1
709	-	O=C(O)C=CC=CC	Training	0
710	-	O=C1c5c(O)cccc5(Oc3c1c(OC)cc2OC4OC=CC4(c23))	Training	1
711	-	O=C(OC1OC(CO)C(O)C(O)C1(O))C7(C)(CCCC4(C)(C7(CCC56(CC(=C)C(OC3OC(CO)C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))(CCC45)C6))))	Training	0
712	-	O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))C	Training	1
713	-	O1CC1c2ccccc2	Training	1
714	-	O=C1OC(=O)CC1	Training	0
715	-	C=C(CSC(N(CC)CC)=S)Cl	Training	1
716	-	O=S(=O)(Nc1onc(c1C)C)c2ccc(N)cc2	Training	0
717	-	O=S1(=O)(CC=CC1)	Training	0
718	-	O=C(Nc1ccc(cc1)S(=O)(=O)c2ccc(cc2)NC(=O)C)C	Training	1
719	-	O=C(O)CCC(=O)OCC2(C(=O)N(c1ccccc1)N(C2(=O))c3ccccc3)CCCC	Training	0
720	-	O=C(OC2CCN1CC=C(COC(=O)C(O)(C(O)C)C(C)C)C12)C(=CC)C	Training	1
721	-	O(c1ccc(cc1)C(c2ccc(OC)cc2)=C(c3ccc(OC)cc3)Cl)C	Training	0
722	-	O=S(=O)(O)CCN	Training	0
723	-	O=C1NC(=O)N(C=C1(F))C2OCCC2	Training	0
724	-	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	Training	1
725	-	Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C	Training	0
726	-	O=[N+]([O-])c1c(c(c(OC)c(c1Cl)Cl)Cl)Cl	Training	0
727	-	Nc1cc(c(cc1Cl)c2cc(c(N)cc2Cl)Cl)Cl	Training	0
728	-	O1c3cc(c(cc3(Oc2cc(c(cc12)Cl)Cl))Cl)Cl	Training	1
729	-	C(C(Cl)(Cl)Cl)Cl	Training	0
730	-	C(C(Cl)Cl)(Cl)Cl	Training	0
731	-	C(=C(Cl)Cl)(Cl)Cl	Training	1
732	-	C(N(CC)CC)(=S)SSC(N(CC)CC)=S	Training	0
733	-	FCC(F)(F)F	Training	1
734	-	FC(F)=C(F)F	Training	1
735	-	O=NN1OCCCC1	Training	1
736	-	Oc1cc(cc2OC(C)(C)C3CCC(=CC3(c12))C)CCCCC	Training	0
737	-	O1CCCC1	Training	1
738	-	O=C1NC(O)CCN1C2OC(CO)C(O)C2(O)	Training	0
739	-	C(N(C)C)(=S)SSC(N(C)C)=S	Training	0
740	-	O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]	Training	1
741	-	n1ccccc1N(Cc2ccsc2)CCN(C)C	Training	0
742	-	O=C2c1[nH]cnc1N(C(=O)N2C)C	Training	0
743	-	n1cscc1c2nc3ccccc3([nH]2)	Training	0
744	-	O=C(NC(CO)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Training	0
745	-	N1(CC1)P(N2CC2)(N3CC3)=S	Training	1
746	-	NC(C)=S	Training	1
747	-	Oc1cc(c(cc1C(C)(C)C)Sc2cc(c(O)cc2C)C(C)(C)C)C	Training	0
748	-	Nc1ccc(cc1)Sc2ccc(N)cc2	Training	1
749	-	OCC3OC(n2cnc1C(N=C(N)Nc12)=S)CC3(O)	Training	1
750	-	NNC(N)=S	Training	0
751	-	O=C1C=CNC(N1)=S	Training	1
752	-	NC(N)=S	Training	1
753	-	Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C	Training	0
754	-	O=C(Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C	Training	0
755	-	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Training	0
756	-	O=C(NCCCC)NS(=O)(=O)c1ccc(cc1)C	Training	0
757	-	O=S(=O)(N)c1ccccc1C	Training	1
758	-	O=C(N)Nc1ccc(cc1)C	Training	0
759	-	O=C1C=C(C(=O)C(=C1N2CC2)N3CC3)N4CC4	Training	1
760	-	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C)	Training	1
761	-	n1c(nc(N)c2nc(c(nc12)N)c3ccccc3)N	Training	0
762	-	C(Br)(Br)Br	Training	1
763	-	C(C(CCl)Cl)Cl	Training	1
764	-	OCCN(CCO)CCO	Training	0
765	-	OCCOCCOCCO	Training	0
766	-	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C(F)(F)F	Training	1
